cdcid,DateFirstIll,EstimatedPrimary,DeathsInfo,HospitalInfo,CAFC_1,States,Ingredients,FoodNames,IFSACLevel,TaxonomyConfirmation
269154,2016-05-29,2,2.0,2.0,Dairy,['ohio'],[],"['milk', 'whole', 'milk', 'unpasteurized']","['land', 'animals', 'dairy', 'fluid', 'milk', 'unpasteurized']",suspected
269155,2016-05-30,12,0.0,0.0,Dairy,['texas'],[],"['milk', 'unpasteurized']","['land', 'animals', 'dairy', 'fluid', 'milk', 'unpasteurized']",confirmed
269156,2016-05-21,28,28.0,28.0,,"['maryland', 'pennsylvania', 'west', 'virginia']",[],[],[],confirmed
269157,2016-05-24,7,7.0,7.0,,"['maryland', 'virginia']",[],[],[],suspected
269158,2016-05-29,85,85.0,85.0,Multiple,"['maryland', 'virginia', 'washington', 'dc']",[],"['coleslaw', 'potato', 'salad']",['multiple'],confirmed
269166,2016-03-08,12,12.0,12.0,,['illinois'],[],[],[],suspected
269191,2016-06-16,14,6.0,6.0,,['ohio'],[],[],[],
269193,2016-06-12,5,5.0,5.0,Eggs,"['florida', 'pennsylvania']",['egg'],"['eggs', 'benedict']","['land', 'animals', 'eggs']",
269194,2016-03-26,4,4.0,4.0,,"['maryland', 'west', 'virginia']",[],[],[],confirmed
269199,2016-05-25,20,20.0,20.0,,"['florida', 'oklahoma']",[],[],[],confirmed
269200,2016-06-11,4,2.0,2.0,,['virginia'],[],[],[],suspected
269204,2016-05-13,35,35.0,23.0,Eggs,"['arkansas', 'new', 'hampshire', 'tennessee']",[],['eggs'],"['land', 'animals', 'eggs']",confirmed
269208,2016-06-08,23,23.0,23.0,Mollusks,['florida'],"['oysters', 'raw', 'oysters']","['oysters', 'raw', 'oysters', 'baked']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
269211,2016-04-16,21,21.0,21.0,,['wyoming'],[],[],[],suspected
269233,2016-06-16,29,29.0,29.0,Multiple,"['new', 'york']",[],"['cheese', 'dish', 'other', 'spinach', 'artichoke', 'dip', 'cake', 'tiramisu']",['multiple'],confirmed
269234,2016-06-13,9,9.0,9.0,Multiple,"['new', 'york']",[],"['penne', 'ala', 'vodka']",['multiple'],
269235,2016-06-18,11,11.0,11.0,,['florida'],[],[],[],confirmed
269246,2016-06-19,10,10.0,10.0,,['iowa'],[],[],[],confirmed
269249,2016-04-03,27,27.0,27.0,,"['north', 'carolina']",[],[],[],
269250,2016-04-11,16,16.0,16.0,,"['north', 'carolina']",[],[],[],
269251,2016-04-06,16,16.0,16.0,,"['north', 'carolina']",[],[],[],
269256,2016-06-21,5,5.0,5.0,Sprouts,['minnesota'],"['bean', 'sprouts']","['mung', 'bean', 'sprouts']","['plant', 'produce', 'vegetables', 'sprouts']",
269257,2016-05-17,11,11.0,11.0,Chicken,['colorado'],['chicken'],"['salad', 'rice', 'beans', 'unspecified']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
269258,2016-05-08,2,2.0,2.0,,['colorado'],[],[],[],suspected
269260,2016-05-24,2,2.0,2.0,,['minnesota'],[],[],[],confirmed
269273,2016-06-26,20,20.0,0.0,,['ohio'],[],[],[],suspected
269277,2016-06-19,6,6.0,6.0,,['ohio'],[],[],[],suspected
269280,2016-06-16,14,14.0,14.0,,['wisconsin'],[],[],[],confirmed
269298,2016-06-27,11,11.0,11.0,Multiple,['iowa'],[],"['cheesy', 'chicken', 'casserole']",['multiple'],suspected
269306,2016-06-21,5,5.0,5.0,,['connecticut'],[],[],[],
269315,2016-07-03,13,12.0,12.0,Multiple,"['south', 'carolina']",[],['coleslaw'],['multiple'],confirmed
269316,2016-04-27,2,2.0,2.0,Fish,['oregon'],"['fish', 'albacore']","['alboacore', 'tuna']","['aquatic', 'animals', 'fish']",confirmed
269321,2016-06-04,2,2.0,2.0,Pork,['kansas'],['pork'],['pork'],"['land', 'animals', 'meat', 'poultry', 'meat', 'pork']",suspected
269345,2016-06-16,281,280.0,278.0,Mollusks,"['alaska', 'california', 'hawaii', 'illinois', 'texas']",['scallops'],"['scallops', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
269361,2016-06-20,19,19.0,19.0,,"['new', 'york']",[],[],[],confirmed
269362,2016-07-04,2,2.0,2.0,Fish,"['new', 'york']","['yellowfin', 'tuna']","['tuna', 'steak']","['aquatic', 'animals', 'fish']",confirmed
269365,2016-06-18,8,8.0,8.0,,"['new', 'york']",[],[],[],
269369,2016-05-14,2,2.0,2.0,,['michigan'],[],[],[],
269372,2016-07-11,251,0.0,0.0,,"['south', 'carolina']",[],[],[],confirmed
269373,2016-06-13,2,2.0,2.0,,['minnesota'],[],[],[],confirmed
269375,2016-05-29,3,3.0,3.0,,['ohio'],[],[],[],confirmed
269376,2016-07-07,5,5.0,5.0,,['ohio'],[],[],[],suspected
269379,2016-06-22,2,2.0,2.0,,['florida'],[],[],[],confirmed
269383,2016-06-05,13,13.0,13.0,,"['oregon', 'washington']",[],[],[],confirmed
269389,2016-06-25,110,110.0,110.0,,"['arizona', 'minnesota', 'south', 'dakota']",[],[],[],confirmed
269571,2016-05-24,30,30.0,30.0,,['arizona'],[],[],[],
269578,2016-06-26,51,51.0,51.0,Multiple,"['iowa', 'minnesota']",[],"['potato', 'salad']",['multiple'],confirmed
269587,2016-07-11,12,12.0,12.0,Multiple,['ohio'],[],"['sandwich', 'peanut', 'butter', 'and', 'jelly']",['multiple'],confirmed
269590,2016-07-16,59,59.0,59.0,Multiple,['ohio'],[],"['chicken', 'salad', 'sandwich']",['multiple'],confirmed
269592,2016-07-26,6,6.0,6.0,,['minnesota'],[],[],[],
269593,2016-07-18,38,38.0,38.0,,"['california', 'idaho', 'montana', 'nevada', 'north', 'dakota']",[],[],[],confirmed
269595,2016-06-19,10,10.0,10.0,Chicken,"['alabama', 'georgia', 'south', 'carolina']",['chicken'],['chicken'],"['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
269607,2016-07-23,4,4.0,4.0,,['tennessee'],[],[],[],suspected
269608,2016-07-24,2,2.0,2.0,,"['alabama', 'tennessee']",[],[],[],suspected
269610,2016-06-17,9,9.0,9.0,,['minnesota'],[],[],[],confirmed
269612,2016-07-15,2,2.0,2.0,Fish,"['new', 'york']",['tuna'],"['tuna', 'burger']","['aquatic', 'animals', 'fish']",confirmed
269614,2016-04-11,2,2.0,2.0,Fish,['florida'],['tuna'],"['tuna', 'sushi']","['aquatic', 'animals', 'fish']",confirmed
269615,2016-07-06,2,2.0,2.0,Fish,['florida'],"['fish', 'kingfish']","['fish', 'kingfish']","['aquatic', 'animals', 'fish']",confirmed
269617,2016-05-29,9,8.0,9.0,Multiple,['colorado'],[],"['tomato', 'see', 'fruit', 'cucumber', 'lettuce']","['multiple', 'produce', 'vegetables', 'leafy', 'vine', 'stalk']",confirmed
269618,2016-05-11,64,64.0,64.0,Vegetable Row Crops,['colorado'],[],"['fiddle', 'head', 'fern']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'vegetable', 'row', 'crops']",confirmed
269645,2016-07-22,6,6.0,6.0,,['louisiana'],[],[],[],confirmed
269647,2016-04-13,6,6.0,6.0,Chicken,['colorado'],['chicken'],"['chicken', 'tikka', 'masala']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
269648,2016-07-31,10,10.0,4.0,Pork,"['south', 'carolina']",['pork'],['pork'],"['land', 'animals', 'meat', 'poultry', 'meat', 'pork']",suspected
269653,2016-07-18,3,3.0,3.0,,['kansas'],[],[],[],
269654,2016-07-11,2,2.0,2.0,,['kansas'],[],[],[],
269658,2016-07-16,7,7.0,7.0,,['connecticut'],[],[],[],
269666,2016-06-08,8,8.0,8.0,,['nebraska'],[],[],[],confirmed
269672,2016-08-02,2,2.0,2.0,,['tennessee'],[],[],[],
269675,2016-07-21,5,5.0,5.0,,['tennessee'],[],[],[],confirmed
269681,2016-07-27,3,3.0,3.0,Fish,"['california', 'florida']",[],"['fish', 'baracuda']","['aquatic', 'animals', 'fish']",confirmed
269682,2016-07-30,11,11.0,11.0,,"['minnesota', 'oklahoma', 'pennsylvania']",[],[],[],suspected
269683,2016-08-01,2,2.0,2.0,Fish,['hawaii'],"['fish', 'ahi', 'fish', 'mahi', 'mahi']","['fish', 'ahi', 'fish', 'mahi', 'mahi']","['aquatic', 'animals', 'fish']",confirmed
269690,2016-07-31,4,4.0,4.0,Pork,['florida'],[],"['pork', 'belly']","['land', 'animals', 'meat', 'poultry', 'meat', 'pork', 'intact', 'raw']",confirmed
269691,2016-04-22,2,2.0,2.0,Mollusks,['florida'],[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
269699,2016-08-05,6,6.0,6.0,,['florida'],[],[],[],
269700,2016-07-08,14,14.0,14.0,,['georgia'],[],['guacamole'],"['plant', 'produce']",confirmed
269704,2016-06-25,6,5.0,5.0,,['massachusetts'],[],[],[],confirmed
269706,2016-06-03,19,19.0,19.0,,['michigan'],[],[],[],
269714,2016-08-03,8,8.0,8.0,,['tennessee'],[],[],[],confirmed
269719,2016-06-21,2,2.0,2.0,Multiple,['michigan'],[],['pasta'],['multiple'],
269722,2016-07-31,14,14.0,14.0,Other,"['illinois', 'ohio']",[],['alcohol'],['other'],suspected
269723,2016-08-05,15,15.0,15.0,Fruits,['minnesota'],['raspberries'],"['raspberry', 'chocolate', 'chip', 'ice', 'cream']","['plant', 'produce', 'fruits', 'small']",confirmed
269726,2016-07-24,4,4.0,4.0,Multiple,"['virginia', 'west', 'virginia']","['chicken', 'cantaloupe', 'egg']","['chicken', 'cantaloupe', 'eggs']",['multiple'],confirmed
269728,2016-07-05,3,3.0,3.0,Fruits,['nevada'],[],"['mixed', 'cut', 'fruit']","['plant', 'produce', 'fruits']",suspected
269731,2016-07-09,8,8.0,8.0,Mollusks,['minnesota'],['oysters'],['oysters'],"['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
269737,2016-08-05,10,10.0,10.0,,"['idaho', 'oregon', 'washington']",[],[],[],confirmed
269741,2016-06-17,14,14.0,14.0,Beef,"['maine', 'massachusetts', 'new', 'hampshire']","['beef', 'beef']","['beef', 'fresly', 'killed', 'cow', 'raw', 'and', 'or', 'undercooked', 'ground', 'beef', 'hamburger']","['land', 'animals', 'meat', 'poultry', 'meat', 'beef']",confirmed
269742,2016-08-07,3,3.0,3.0,,['florida'],[],[],[],suspected
269768,2016-08-19,4,4.0,4.0,,['minnesota'],[],[],[],suspected
269769,2016-07-23,5,5.0,5.0,Multiple,['maryland'],[],"['chicken', 'nachos']",['multiple'],
269778,2016-08-21,4,4.0,4.0,Multiple,['minnesota'],[],"['chicken', 'taco', 'salad', 'quesadillas']",['multiple'],suspected
269779,2016-08-02,6,6.0,6.0,Crustaceans,['minnesota'],['shrimp'],"['shrimp', 'ceviche']","['aquatic', 'animals', 'shell', 'fish', 'crustaceans']",suspected
269787,2016-07-31,12,12.0,12.0,Chicken,"['florida', 'missouri']",[],['chicken'],"['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
269788,2016-07-03,3,3.0,3.0,Multiple,"['rhode', 'island']",[],"['tartar', 'sauce', 'unspecified', 'lemon', 'unspecified']",['multiple'],suspected
269793,2016-05-22,35,35.0,0.0,,['utah'],[],[],[],suspected
269796,2016-08-19,17,17.0,17.0,Beef,"['illinois', 'wisconsin']","['roast', 'beef']","['roast', 'beef']","['land', 'animals', 'meat', 'poultry', 'meat', 'beef', 'intact', 'raw']",suspected
269811,2016-08-12,2,2.0,2.0,Fish,['hawaii'],"['fish', 'seabass']","['seabass', 'unspecified']","['aquatic', 'animals', 'fish']",confirmed
269818,2016-08-14,19,19.0,19.0,Eggs,"['minnesota', 'missouri', 'wisconsin']","['egg', 'egg']","['mayonnaise', 'made', 'with', 'raw', 'eggs', 'meringue']","['land', 'animals', 'eggs']",confirmed
269824,2016-08-26,2,2.0,2.0,,['ohio'],[],[],[],
269825,2016-08-15,8,5.0,5.0,,['ohio'],[],[],[],confirmed
269847,2016-09-01,2,2.0,2.0,,['ohio'],[],[],[],
270014,2016-08-26,2,2.0,2.0,,['ohio'],[],[],[],
270025,2016-09-03,5,5.0,5.0,,['ohio'],[],[],[],suspected
270027,2016-03-13,7,7.0,7.0,Dairy,"['michigan', 'wisconsin']","['other', 'cheese', 'unpasteurized', 'multiple', 'cheeses', 'unpasteurized', 'cheddar', 'cheese', 'unpasteurized']","['sandwich', 'ham', 'cheese', 'cheese', 'unspecified', 'unpasteurized', 'hamburger']","['land', 'animals', 'dairy', 'solid', 'semi', 'solid', 'dairy', 'products', 'unpasteurized']",confirmed
270031,2016-05-06,2,2.0,2.0,,['illinois'],[],[],[],confirmed
270034,2016-08-27,17,17.0,17.0,,['iowa'],[],[],[],confirmed
270040,2016-08-17,5,5.0,5.0,,['minnesota'],[],[],[],confirmed
270046,2016-07-30,4,4.0,4.0,,['kansas'],[],[],[],
270059,2016-08-19,4,4.0,4.0,,['missouri'],[],[],[],confirmed
270062,2016-08-28,4,4.0,4.0,Fish,['hawaii'],['eel'],['eel'],"['aquatic', 'animals', 'fish']",confirmed
270065,2016-02-23,47,47.0,47.0,,['alabama'],[],[],[],confirmed
270075,2016-04-23,5,5.0,5.0,,['california'],[],[],[],
270076,2016-05-16,2,2.0,2.0,,['california'],[],[],[],suspected
270077,2016-06-14,4,4.0,4.0,,['california'],[],[],[],suspected
270078,2016-06-24,2,2.0,2.0,,['california'],[],[],[],suspected
270083,2016-06-27,3,3.0,3.0,,['california'],[],[],[],
270084,2016-05-01,17,17.0,17.0,,['california'],[],[],[],suspected
270085,2016-04-21,2,2.0,2.0,,['california'],[],[],[],suspected
270086,2016-05-09,8,8.0,8.0,,['california'],[],[],[],confirmed
270087,2016-05-27,2,2.0,2.0,,['california'],[],[],[],
270088,2016-05-05,147,147.0,147.0,Grains-Beans,['california'],"['black', 'beans']","['bean', 'dip']","['plant', 'grains', 'beans', 'beans']",suspected
270092,2016-06-11,10,10.0,10.0,Seeded Vegetables,"['arizona', 'california', 'washington']",[],['cucumber'],"['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'seeded', 'vegetables', 'vine', 'grown']",confirmed
270098,2016-09-09,18,18.0,18.0,,['tennessee'],[],[],[],suspected
270107,2016-07-18,5,5.0,5.0,,"['new', 'york']",[],[],[],
270109,2016-08-25,2,0.0,0.0,Fish,"['new', 'york']","['fish', 'baracuda']",['barracuda'],"['aquatic', 'animals', 'fish']",confirmed
270110,2016-08-23,4,4.0,4.0,Chicken,"['new', 'york']","['liver', 'chicken']","['chicken', 'liver', 'mousse']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken', 'intact', 'raw']",suspected
270111,2016-07-22,6,6.0,6.0,,"['new', 'york']",[],[],[],
270112,2016-07-31,25,25.0,0.0,,"['california', 'colorado', 'florida', 'georgia', 'illinois', 'michigan', 'new', 'jersey', 'new', 'york', 'north', 'carolina', 'texas', 'washington', 'dc']",[],[],[],confirmed
270114,2016-09-18,30,29.0,29.0,,"['new', 'york', 'pennsylvania']",[],[],[],confirmed
270117,2016-08-14,10,10.0,10.0,,['texas'],[],[],[],
270119,2016-08-21,4,4.0,4.0,,"['alabama', 'georgia']",[],[],[],confirmed
270122,2016-01-23,9,9.0,9.0,,['georgia'],[],[],[],confirmed
270124,2016-03-15,3,3.0,3.0,Dairy,['idaho'],[],"['goat', 'cheese']","['land', 'animals', 'dairy', 'solid', 'semi', 'solid', 'dairy', 'products']",confirmed
270127,2016-09-17,33,33.0,33.0,,['minnesota'],[],[],[],confirmed
270128,2016-08-27,2,,,Mollusks,"['oregon', 'washington']","['oysters', 'raw']","['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",suspected
270131,2016-09-17,26,24.0,24.0,Fruits,['oregon'],"['cantaloupe', 'honeydew', 'melon']","['strawberries', 'cantaloupe', 'honeydew', 'melon']","['plant', 'produce', 'fruits', 'melons', 'fruit']",confirmed
270135,2016-08-06,5,5.0,5.0,Other Aquatic Animals,['alaska'],[],"['walrus', 'unspecified']","['aquatic', 'animals', 'other', 'aquatic', 'animals']",confirmed
270136,2016-09-13,4,2.0,2.0,,['ohio'],[],[],[],confirmed
270154,2016-07-20,2,2.0,2.0,Mollusks,"['south', 'carolina']","['oysters', 'oysters', 'raw']",['oysters'],"['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
270156,2016-06-11,10,10.0,10.0,Multiple,['georgia'],[],"['sandwich', 'turkey']",['multiple'],suspected
270164,2016-09-10,74,74.0,74.0,Multiple,"['alabama', 'tennessee']",[],"['white', 'beans', 'with', 'ham']",['multiple'],confirmed
270165,2016-08-07,6,6.0,6.0,,['tennessee'],[],[],[],confirmed
270169,2016-04-10,12,12.0,12.0,,['georgia'],[],[],[],
270175,2016-09-24,38,38.0,38.0,,['missouri'],[],[],[],confirmed
270176,2016-09-18,3,3.0,3.0,Multiple,['florida'],"['cheese', 'chips', 'salsa', 'spinach']","['spinach', 'dip', 'with', 'tortilla', 'chips']",['multiple'],suspected
270180,2016-08-05,19,19.0,19.0,Multiple,['florida'],"['berries', 'grains', 'yogurt']",['parfait'],['multiple'],confirmed
270188,2016-09-19,7,7.0,7.0,Fungi,['ohio'],['mushrooms'],"['mushrooms', 'sauteed']","['plant', 'produce', 'vegetables', 'fungi']",confirmed
270196,2016-09-14,2,2.0,2.0,,['iowa'],[],[],[],confirmed
270204,2016-09-26,10,10.0,10.0,,['hawaii'],[],['guacamole'],"['plant', 'produce']",
270206,2016-09-24,19,19.0,19.0,Multiple,"['connecticut', 'new', 'york']",[],"['beef', 'caldereta']",['multiple'],confirmed
270207,2016-08-18,6,6.0,6.0,,['connecticut'],[],[],[],confirmed
270212,2016-09-23,8,8.0,8.0,,['ohio'],[],[],[],suspected
270213,2016-09-26,2,2.0,2.0,,['ohio'],[],[],[],suspected
270214,2016-09-11,4,4.0,4.0,,['hawaii'],[],[],[],confirmed
270215,2016-09-24,7,7.0,7.0,,['hawaii'],[],[],[],
270334,2016-09-27,6,6.0,6.0,Multiple,['ohio'],[],"['pickles', 'deep', 'fried']",['multiple'],confirmed
270344,2016-09-28,14,13.0,13.0,,"['idaho', 'oregon', 'washington']",[],[],[],confirmed
270356,2016-08-29,3,3.0,3.0,Other Aquatic Animals,['alaska'],[],"['seal', 'blubber']","['aquatic', 'animals', 'other', 'aquatic', 'animals']",suspected
270357,2016-09-06,5,5.0,5.0,,['colorado'],[],[],[],suspected
270359,2016-09-30,179,169.0,169.0,Grains-Beans,"['new', 'york']",['beans'],"['refried', 'beans', 'unspecified']","['plant', 'grains', 'beans', 'beans']",confirmed
270361,2016-10-01,11,11.0,11.0,,['virginia'],[],[],[],confirmed
270362,2016-04-10,32,23.0,25.0,Sprouts,"['florida', 'illinois', 'maine', 'massachusetts', 'minnesota', 'missouri', 'nebraska', 'new', 'hampshire', 'new', 'jersey', 'new', 'york', 'oklahoma', 'rhode', 'island', 'vermont', 'virginia']",[],"['mung', 'bean', 'sprouts']","['plant', 'produce', 'vegetables', 'sprouts']",confirmed
270363,2016-10-01,6,6.0,6.0,,"['new', 'york']",[],[],[],suspected
270364,2016-03-21,14,14.0,13.0,Seeded Vegetables,"['illinois', 'kentucky', 'massachusetts', 'michigan', 'minnesota', 'nebraska', 'ohio', 'wisconsin']",[],"['cucumbers', 'english', 'mini', 'and', 'persian']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'seeded', 'vegetables', 'vine', 'grown']",confirmed
270373,2016-07-12,6,6.0,6.0,Pork,['wisconsin'],[],['pork'],"['land', 'animals', 'meat', 'poultry', 'meat', 'pork']",confirmed
270374,2016-10-02,8,8.0,8.0,Multiple,['wisconsin'],[],['sushi'],['multiple'],confirmed
270387,2016-06-27,11,10.0,10.0,Beef,"['connecticut', 'massachusetts', 'pennsylvania', 'virginia', 'west', 'virginia']",[],"['ground', 'beef']","['land', 'animals', 'meat', 'poultry', 'meat', 'beef', 'non', 'intact', 'raw', 'ground']",confirmed
270388,2016-08-27,6,6.0,6.0,Dairy,"['new', 'mexico']",[],"['whole', 'milk', 'unpasteurized']","['land', 'animals', 'dairy', 'fluid', 'milk', 'unpasteurized']",confirmed
270392,2016-10-05,2,2.0,2.0,Multiple,['ohio'],[],"['ham', 'colby', 'longhorn', 'cheese']",['multiple'],suspected
270402,2016-09-23,6,6.0,6.0,Fish,"['florida', 'kentucky']",[],"['fish', 'amberjack']","['aquatic', 'animals', 'fish']",confirmed
270404,2016-08-29,2,2.0,2.0,,['pennsylvania'],[],[],[],confirmed
270405,2016-10-09,87,87.0,87.0,Mollusks,['massachusetts'],[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
270426,2016-10-11,2,2.0,2.0,Fruits,['ohio'],[],"['orange', 'juice', 'pasteurized']","['plant', 'produce', 'fruits', 'sub', 'tropical']",
270428,2016-05-06,32,25.0,25.0,Seeded Vegetables,"['georgia', 'illinois', 'kansas', 'louisiana', 'minnesota', 'ohio', 'oklahoma', 'pennsylvania', 'texas']",[],"['peppers', 'hot']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'seeded', 'vegetables', 'solanaceous']",confirmed
270430,2016-06-09,11,11.0,11.0,Vegetable Row Crops,"['illinois', 'michigan', 'wisconsin']",[],"['iceberg', 'lettuce', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'vegetable', 'row', 'crops', 'leafy']",confirmed
270431,2016-04-09,21,15.0,16.0,,"['connecticut', 'maryland', 'massachusetts', 'new', 'jersey', 'new', 'york', 'pennsylvania', 'vermont']",[],[],[],confirmed
270432,2016-05-21,36,34.0,34.0,Sprouts,"['colorado', 'kansas', 'minnesota', 'missouri', 'nebraska', 'new', 'york', 'oregon', 'texas', 'wyoming']",[],"['alfalfa', 'sprouts']","['plant', 'produce', 'vegetables', 'sprouts']",confirmed
270442,2016-10-11,4,4.0,4.0,Chicken,['florida'],['chicken'],"['taco', 'chicken']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",
270444,2016-09-27,21,21.0,21.0,,"['north', 'carolina']",[],[],[],confirmed
270451,2016-09-19,20,20.0,19.0,Pork,"['connecticut', 'massachusetts', 'new', 'hampshire', 'new', 'jersey', 'new', 'york', 'vermont']",[],"['smoked', 'whole', 'hog']","['land', 'animals', 'meat', 'poultry', 'meat', 'pork', 'intact', 'raw']",confirmed
270460,2016-10-16,19,19.0,19.0,Pork,['iowa'],[],"['pulled', 'pork']","['land', 'animals', 'meat', 'poultry', 'meat', 'pork', 'intact', 'raw']",suspected
270463,2016-08-24,5,5.0,5.0,Multiple,['pennsylvania'],"['peppers', 'yellow', 'steak']",['hoagies'],['multiple'],confirmed
270465,2016-09-12,10,10.0,10.0,Fruits,"['pennsylvania', 'west', 'virginia']","['fruit', 'unspecified']",['desserts'],"['plant', 'produce', 'fruits']",confirmed
270472,2016-08-23,2,2.0,2.0,,['michigan'],[],[],[],
270474,2016-06-15,28,8.0,19.0,Multiple,"['georgia', 'north', 'dakota', 'ohio', 'tennessee', 'virginia', 'west', 'virginia']",[],"['salad', 'mix']",['multiple'],confirmed
270498,2016-10-23,15,15.0,15.0,Multiple,['virginia'],[],"['vegetable', 'fried', 'rice']",['multiple'],
270505,2016-10-16,19,19.0,19.0,,"['north', 'carolina']",[],[],[],confirmed
270515,2016-04-08,14,14.0,14.0,,['arizona'],[],[],[],
270521,2016-10-20,28,28.0,28.0,Multiple,['alaska'],[],"['egg', 'salad']",['multiple'],confirmed
270523,2016-08-28,16,0.0,0.0,,['kansas'],[],[],[],
270524,2016-09-25,56,56.0,56.0,Fruits,"['kansas', 'missouri']","['apple', 'cider', 'unpasteurized']","['apple', 'cider', 'unspecified']","['plant', 'produce', 'fruits', 'pome']",confirmed
